Time,Untitled,Untitled 1,Untitled 2,Untitled 3
8/8/2019 13:55:01.091,27.327746,27.31406,27.392115,27.342433
8/8/2019 14:00:01.168,27.346137,27.430274,27.33922,27.343531
8/8/2019 14:05:02.015,27.283457,27.40095,27.340335,27.321305
8/8/2019 14:10:00.957,27.316076,27.259296,27.301422,27.334893
8/8/2019 14:15:01.324,27.296685,27.351448,27.356365,27.311273
8/8/2019 14:20:01.155,27.308896,27.288604,27.316174,27.289276
8/8/2019 14:25:01.078,27.341876,27.556864,27.323681,27.361004
8/8/2019 14:30:01.147,27.294177,27.301324,27.258444,27.320501
8/8/2019 14:35:00.929,27.322731,27.432142,27.338401,27.356906
8/8/2019 14:40:01.697,27.317092,27.455238,27.288686,27.324288
8/8/2019 14:45:01.341,27.331074,27.572763,27.365463,27.321567
8/8/2019 14:50:01.344,27.33804,27.208614,27.303504,27.285916
8/8/2019 14:55:01.355,27.331008,27.402949,27.353825,27.227694
8/8/2019 15:00:01.480,27.306585,27.329549,27.288325,27.309208
8/8/2019 15:05:01.436,27.305634,27.443649,27.324796,27.333811
8/8/2019 15:10:01.245,27.356529,27.237234,27.409735,27.327107
8/8/2019 15:15:01.403,27.278818,27.403408,27.393983,27.312273
8/8/2019 15:20:01.613,27.337778,27.382903,27.36561,27.337417
8/8/2019 15:25:00.857,27.336335,27.300865,27.34199,27.326468
8/8/2019 15:30:01.668,27.399163,27.452713,27.422668,27.339302
8/8/2019 15:35:01.717,27.35235,27.546029,27.327812,27.330549
8/8/2019 15:40:01.421,27.314207,27.670176,27.343302,27.316895
8/8/2019 15:45:01.119,27.338728,27.472006,27.305634,27.35966
8/8/2019 15:50:01.041,27.302979,27.296652,27.384181,27.348481
8/8/2019 15:55:01.152,27.329664,27.537735,27.333237,27.337335
8/8/2019 16:00:01.155,27.405228,27.412686,27.388132,27.3593
8/8/2019 16:05:01.624,27.350006,27.407129,27.41444,27.347186
8/8/2019 16:10:01.129,27.401507,27.441551,27.394803,27.319206
8/8/2019 16:15:00.906,27.411096,27.605447,27.379903,27.382542
8/8/2019 16:20:01.341,27.385821,27.738889,27.49143,27.365446
8/8/2019 16:25:00.792,27.424455,27.612004,27.453353,27.332647
8/8/2019 16:30:00.996,27.419062,27.553438,27.516803,27.395393
8/8/2019 16:35:01.635,27.436093,27.483709,27.493905,27.337532
8/8/2019 16:40:01.250,27.39936,27.547668,27.504723,27.397524
8/8/2019 16:45:01.140,27.369069,27.588597,27.507591,27.385034
8/8/2019 16:50:00.904,27.344138,27.574419,27.525097,27.373494
8/8/2019 16:55:01.161,27.437633,27.59181,27.545111,27.364528
8/8/2019 17:00:01.749,27.432864,27.385591,27.564895,27.369823
8/8/2019 17:05:01.203,27.416554,27.453205,27.557716,27.41739
8/8/2019 17:10:01.671,27.435142,27.726972,27.544832,27.363889
8/8/2019 17:15:01.604,27.400638,27.540849,27.61107,27.374904
8/8/2019 17:20:01.592,27.428487,27.695337,27.539423,27.348268
8/8/2019 17:25:00.932,27.43965,27.43229,27.561847,27.344842
8/8/2019 17:30:01.106,27.443633,27.695157,27.594727,27.382182
8/8/2019 17:35:01.419,27.477464,27.515246,27.557044,27.349498
8/8/2019 17:40:01.264,27.514836,27.533949,27.604956,27.388214
8/8/2019 17:45:00.893,27.453287,27.570452,27.519311,27.366561
8/8/2019 17:50:01.495,27.395328,27.766656,27.566207,27.372331
8/8/2019 17:55:00.920,27.420668,27.676274,27.639476,27.405261
8/8/2019 18:00:00.984,27.476153,27.564682,27.638328,27.384083
8/8/2019 18:05:00.758,27.503444,27.61102,27.616692,27.400917
8/8/2019 18:10:01.027,27.473432,27.449025,27.657834,27.363528
8/8/2019 18:15:01.483,27.484447,27.604972,27.615036,27.422439
8/8/2019 18:20:01.440,27.493823,27.659407,27.601841,27.383985
8/8/2019 18:25:02.010,27.389918,27.589744,27.637017,27.403753
8/8/2019 18:30:00.891,27.517525,27.699173,27.598973,27.389607
8/8/2019 18:35:00.959,27.462171,27.615971,27.594809,27.41162
8/8/2019 18:40:00.814,27.490676,27.8781,27.694698,27.381821
8/8/2019 18:45:01.452,27.474481,27.854529,27.549225,27.391508
8/8/2019 18:50:01.211,27.439355,27.523098,27.667537,27.421832
8/8/2019 18:55:01.917,27.448632,27.542538,27.647999,27.406867
8/8/2019 19:00:00.951,27.458319,27.609857,27.64577,27.379739
8/8/2019 19:05:01.430,27.500051,27.663325,27.633345,27.385968
8/8/2019 19:10:01.298,27.526392,27.806224,27.641098,27.389951
8/8/2019 19:15:00.892,27.419177,27.722514,27.633886,27.395623
8/8/2019 19:20:01.527,27.461368,27.5577,27.640574,27.368577
8/8/2019 19:25:01.311,27.517525,27.819796,27.60448,27.381805
8/8/2019 19:30:01.516,27.530588,27.792767,27.587892,27.409899
8/8/2019 19:35:01.404,27.523163,27.617675,27.700009,27.398557
8/8/2019 19:40:01.128,27.518901,27.67493,27.671455,27.398557
8/8/2019 19:45:01.552,27.515263,27.426914,27.561847,27.397196
8/8/2019 19:50:00.933,27.488201,27.447534,27.628985,27.407916
8/8/2019 19:55:01.735,27.50987,27.729595,27.604415,27.410686
8/8/2019 20:00:01.200,27.488643,28.01718,27.652638,27.374527
8/8/2019 20:05:01.299,27.500805,27.57037,27.659063,27.374412
8/8/2019 20:10:01.249,27.509214,27.522327,27.624166,27.372494
8/8/2019 20:15:00.890,27.544488,27.681798,27.625477,27.412161
8/8/2019 20:20:00.839,27.517,27.50251,27.586433,27.373806
8/8/2019 20:25:00.980,27.550225,27.666521,27.590138,27.412243
8/8/2019 20:30:01.604,27.507936,27.569468,27.693764,27.370003
8/8/2019 20:35:01.673,27.545865,27.802962,27.642574,27.407064
8/8/2019 20:40:01.619,27.513705,27.494757,27.602022,27.378494
8/8/2019 20:45:01.047,27.482546,27.552684,27.61125,27.386509
8/8/2019 20:50:02.138,27.498248,27.668882,27.554864,27.371888
8/8/2019 20:55:01.101,27.524524,27.583614,27.598711,27.39777
8/8/2019 21:00:00.801,27.512951,27.563535,27.650556,27.398278
8/8/2019 21:05:01.495,27.572698,27.675684,27.682847,27.393656
8/8/2019 21:10:02.025,27.519262,27.58704,27.632493,27.393705
8/8/2019 21:15:01.844,27.50115,27.615184,27.56183,27.390967
8/8/2019 21:20:01.357,27.500576,27.543914,27.560765,27.396131
8/8/2019 21:25:01.120,27.497134,27.49679,27.573058,27.387525
8/8/2019 21:30:01.125,27.489872,27.636345,27.586794,27.378674
8/8/2019 21:35:01.484,27.491823,27.631837,27.552143,27.38905
8/8/2019 21:40:00.818,27.508854,27.552962,27.661964,27.35035
8/8/2019 21:45:01.874,27.533195,27.579254,27.627051,27.387542
8/8/2019 21:50:01.544,27.522458,27.439977,27.614217,27.356742
8/8/2019 21:55:01.999,27.522442,27.411522,27.614004,27.398376
8/8/2019 22:00:00.994,27.5259,27.70509,27.614479,27.369708
8/8/2019 22:05:01.435,27.48107,27.339941,27.56106,27.381297
8/8/2019 22:10:01.045,27.496576,27.588941,27.57873,27.385378
8/8/2019 22:15:00.807,27.511329,27.54575,27.572878,27.393033
8/8/2019 22:20:00.947,27.54439,27.49138,27.564715,27.349891
8/8/2019 22:25:01.311,27.559224,27.573632,27.64931,27.411752
8/8/2019 22:30:01.812,27.498511,27.571681,27.66303,27.36602
8/8/2019 22:35:01.004,27.535653,27.585745,27.638148,27.383952
8/8/2019 22:40:01.200,27.523589,27.635853,27.556536,27.380411
8/8/2019 22:45:01.574,27.497888,27.49833,27.603989,27.340876
8/8/2019 22:50:01.869,27.436109,27.67039,27.614446,27.379018
8/8/2019 22:55:01.378,27.502903,27.649163,27.608906,27.344023
8/8/2019 23:00:00.795,27.561814,27.681863,27.582237,27.362332
8/8/2019 23:05:01.232,27.507149,27.357923,27.611299,27.37238
8/8/2019 23:10:01.656,27.499002,27.431061,27.648442,27.351481
8/8/2019 23:15:00.887,27.44519,27.648376,27.555962,27.362266
8/8/2019 23:20:00.840,27.470318,27.451189,27.613725,27.329828
8/8/2019 23:25:01.452,27.532195,27.635197,27.64836,27.342449
8/8/2019 23:30:00.854,27.49933,27.480054,27.618921,27.367298
8/8/2019 23:35:01.463,27.519819,27.604956,27.584909,27.347842
8/8/2019 23:40:01.623,27.541357,27.68801,27.671537,27.35671
8/8/2019 23:45:01.749,27.496019,27.590007,27.560011,27.325288
8/8/2019 23:50:00.809,27.524409,27.665357,27.532064,27.357038
8/8/2019 23:55:01.004,27.494052,27.588204,27.603907,27.34599
8/9/2019 00:00:01.499,27.523573,27.70509,27.582254,27.336843
8/9/2019 00:05:01.383,27.456778,27.536571,27.643295,27.367315
8/9/2019 00:10:01.263,27.482759,27.544718,27.550504,27.358332
8/9/2019 00:15:01.514,27.536571,27.762574,27.601808,27.324419
8/9/2019 00:20:01.358,27.500084,27.6043,27.629362,27.331795
8/9/2019 00:25:00.904,27.512066,27.701549,27.594498,27.312076
8/9/2019 00:30:00.841,27.542554,27.230792,27.559503,27.33409
8/9/2019 00:35:01.043,27.49338,27.585286,27.599481,27.36107
8/9/2019 00:40:01.529,27.527867,27.657145,27.589777,27.368757
8/9/2019 00:45:02.026,27.466695,27.593416,27.499904,27.328582
8/9/2019 00:50:00.886,27.482169,27.875297,27.570845,27.359381
8/9/2019 00:55:01.179,27.49974,27.412932,27.633034,27.320829
8/9/2019 01:00:00.809,27.510689,27.631772,27.619445,27.350399
8/9/2019 01:05:01.203,27.540817,27.533883,27.586155,27.327369
8/9/2019 01:10:01.969,27.543751,27.468679,27.604988,27.358759
8/9/2019 01:15:01.340,27.561847,27.585204,27.570354,27.318747
8/9/2019 01:20:01.297,27.52177,27.599235,27.541751,27.337876
8/9/2019 01:25:01.208,27.511165,27.519475,27.541046,27.327091
8/9/2019 01:30:00.941,27.485643,27.621855,27.595924,27.340597
8/9/2019 01:35:01.151,27.478513,27.648901,27.597448,27.337319
8/9/2019 01:40:01.664,27.510771,27.345662,27.606791,27.318157
8/9/2019 01:45:01.358,27.448681,27.731365,27.550061,27.368806
8/9/2019 01:50:01.086,27.530244,27.44019,27.625592,27.324271
8/9/2019 01:55:01.391,27.527097,27.417915,27.554864,27.33286
8/9/2019 02:00:00.908,27.45491,27.302553,27.610873,27.302373
8/9/2019 02:05:01.389,27.47553,27.505903,27.519967,27.341958
8/9/2019 02:10:00.760,27.435666,27.676159,27.571353,27.352858
8/9/2019 02:15:00.819,27.493462,27.387214,27.63287,27.321386
8/9/2019 02:20:00.763,27.475923,27.561388,27.555946,27.325075
8/9/2019 02:25:01.937,27.456959,27.319813,27.57037,27.310076
8/9/2019 02:30:01.341,27.487397,27.629182,27.594318,27.314699
8/9/2019 02:35:01.498,27.495609,27.433896,27.61915,27.339876
8/9/2019 02:40:01.532,27.473645,27.377363,27.54975,27.323255
8/9/2019 02:45:01.654,27.476202,27.302782,27.549373,27.324911
8/9/2019 02:50:01.109,27.46658,27.406146,27.537571,27.322845
8/9/2019 02:55:00.953,27.522229,27.417554,27.531834,27.367905
8/9/2019 03:00:01.557,27.473383,27.48348,27.550963,27.318207
8/9/2019 03:05:00.963,27.451418,27.539751,27.554765,27.329844
8/9/2019 03:10:01.068,27.465892,27.456156,27.478333,27.314519
8/9/2019 03:15:01.353,27.466269,27.318846,27.493479,27.300602
8/9/2019 03:20:01.588,27.455516,27.432618,27.547291,27.327435
8/9/2019 03:25:00.793,27.452943,27.33291,27.589761,27.317256
8/9/2019 03:30:01.373,27.452713,27.510952,27.499101,27.313994
8/9/2019 03:35:01.380,27.458598,27.358119,27.550569,27.344531
8/9/2019 03:40:01.094,27.427881,27.313945,27.556405,27.309437
8/9/2019 03:45:01.388,27.411981,27.40867,27.539702,27.320747
8/9/2019 03:50:02.044,27.399884,27.579484,27.481398,27.325238
8/9/2019 03:55:01.463,27.451402,27.380477,27.420259,27.319239
8/9/2019 04:00:02.166,27.382067,27.359136,27.460204,27.344367
8/9/2019 04:05:01.122,27.405933,27.442731,27.499494,27.337712
8/9/2019 04:10:00.844,27.390656,27.358464,27.475301,27.333352
8/9/2019 04:15:01.339,27.392295,27.526015,27.344465,27.321911
8/9/2019 04:20:01.195,27.38405,27.588286,27.488397,27.304471
8/9/2019 04:25:01.220,27.416308,27.427799,27.441371,27.32514
8/9/2019 04:30:02.527,27.380231,27.520196,27.411096,27.337778
8/9/2019 04:35:01.564,27.428831,27.368544,27.397245,27.304913
8/9/2019 04:40:01.013,27.412965,27.36166,27.419472,27.319452
8/9/2019 04:45:01.746,27.391574,27.396934,27.328369,27.323157
8/9/2019 04:50:01.374,27.348711,27.458172,27.313896,27.335122
8/9/2019 04:55:01.417,27.404162,27.670849,27.471891,27.346416
8/9/2019 05:00:00.859,27.383952,27.33309,27.393508,27.334073
8/9/2019 05:05:00.876,27.436322,27.468138,27.310503,27.286391
8/9/2019 05:10:01.391,27.444649,27.289145,27.368495,27.31601
8/9/2019 05:15:00.843,27.398737,27.411883,27.41203,27.338663
8/9/2019 05:20:01.315,27.341941,27.351055,27.396622,27.324779
8/9/2019 05:25:01.030,27.37492,27.386984,27.395688,27.316404
8/9/2019 05:30:01.416,27.367774,27.568059,27.440109,27.285637
8/9/2019 05:35:00.925,27.358201,27.443682,27.412915,27.32755
8/9/2019 05:40:00.794,27.342056,27.456992,27.416308,27.302979
8/9/2019 05:45:00.795,27.361266,27.555028,27.340318,27.28767
8/9/2019 05:50:01.667,27.327386,27.537964,27.329943,27.310306
8/9/2019 05:55:01.328,27.358546,27.666849,27.401212,27.312224
8/9/2019 06:00:01.453,27.343843,27.496593,27.354776,27.338188
8/9/2019 06:05:01.578,27.345629,27.372068,27.393361,27.282883
8/9/2019 06:10:00.777,27.391361,27.446698,27.343515,27.294029
8/9/2019 06:15:01.301,27.302209,27.466072,27.403671,27.326779
8/9/2019 06:20:01.077,27.316682,27.28249,27.391017,27.308421
8/9/2019 06:25:01.841,27.36484,27.578172,27.350481,27.325812
8/9/2019 06:30:01.867,27.377887,27.295439,27.352169,27.332713
8/9/2019 06:35:01.703,27.383985,27.316338,27.402769,27.323796
8/9/2019 06:40:01.109,27.372003,27.355988,27.423766,27.32319
8/9/2019 06:45:00.796,27.384001,27.608103,27.345465,27.294898
8/9/2019 06:50:01.130,27.349366,27.649589,27.365758,27.327845
8/9/2019 06:55:01.099,27.330697,27.408572,27.385247,27.332647
8/9/2019 07:00:01.712,27.327222,27.506116,27.332074,27.334122
8/9/2019 07:05:01.385,27.365086,27.633116,27.365479,27.305962
8/9/2019 07:10:01.437,27.380248,27.530441,27.456778,27.314945
8/9/2019 07:15:01.906,27.413882,27.592039,27.327812,27.328402
8/9/2019 07:20:01.090,27.384444,27.636296,27.288997,27.317895
8/9/2019 07:25:00.764,27.398048,27.41044,27.42452,27.312879
8/9/2019 07:30:00.947,27.374937,27.67098,27.376543,27.284211
8/9/2019 07:35:01.949,27.353628,27.643016,27.322026,27.327205
8/9/2019 07:40:00.963,27.391312,27.414686,27.372003,27.326714
8/9/2019 07:45:02.122,27.396082,27.658276,27.409686,27.315699
8/9/2019 07:50:01.124,27.395524,27.554192,27.429798,27.304045
8/9/2019 07:55:01.295,27.379903,27.691928,27.401835,27.325943
8/9/2019 08:00:01.390,27.2918,27.40508,27.364348,27.31265
8/9/2019 08:05:01.674,27.381034,27.401491,27.327091,27.321419
8/9/2019 08:10:00.840,27.383346,27.422865,27.328091,27.336647
8/9/2019 08:15:01.639,27.365577,27.498576,27.463302,27.289915
8/9/2019 08:20:01.371,27.383116,27.34758,27.408391,27.307077
8/9/2019 08:25:00.981,27.375019,27.253707,27.386853,27.300996
8/9/2019 08:30:01.168,27.355038,27.601759,27.438174,27.329254
8/9/2019 08:35:01.574,27.362479,27.279998,27.294701,27.324845
8/9/2019 08:40:01.403,27.320583,27.443633,27.403949,27.292997
8/9/2019 08:45:01.667,27.322567,27.352874,27.318518,27.328681
8/9/2019 08:50:01.044,27.396967,27.519098,27.341974,27.343777
8/9/2019 08:55:01.379,27.38782,27.559666,27.419488,27.315092
8/9/2019 09:00:01.356,27.381739,27.550143,27.395557,27.311798
8/9/2019 09:05:01.385,27.308273,27.477808,27.396524,27.305536
8/9/2019 09:10:01.291,27.401835,27.530736,27.345023,27.338089
8/9/2019 09:15:01.042,27.363938,27.597907,27.324435,27.31024
8/9/2019 09:20:01.512,27.319026,27.385394,27.369724,27.361561
8/9/2019 09:25:01.563,27.363643,27.536866,27.313191,27.327861
8/9/2019 09:30:01.090,27.399475,27.585007,27.342974,27.304618
8/9/2019 09:35:01.180,27.384722,27.496052,27.365266,27.338106
8/9/2019 09:40:01.563,27.353464,27.562584,27.300127,27.302422
8/9/2019 09:45:01.342,27.324419,27.474809,27.315338,27.316305
8/9/2019 09:50:01.061,27.378871,27.467679,27.387886,27.297717
8/9/2019 09:55:01.615,27.431339,27.369675,27.423488,27.30729
8/9/2019 10:00:00.902,27.442879,27.500478,27.403572,27.308142
8/9/2019 10:05:01.472,27.415866,27.347809,27.4059,27.342974
8/9/2019 10:10:01.212,27.375199,27.329844,27.40172,27.343941
8/9/2019 10:15:01.700,27.45686,27.453369,27.389099,27.327632
8/9/2019 10:20:00.794,27.38246,27.575845,27.378428,27.33327
8/9/2019 10:25:01.366,27.3841,27.317485,27.408424,27.312158
8/9/2019 10:30:01.654,27.336548,27.4267,27.412211,27.307667
8/9/2019 10:35:01.527,27.402884,27.597317,27.406342,27.305618
8/9/2019 10:40:01.090,27.35607,27.418751,27.341187,27.328664
8/9/2019 10:45:01.607,27.367216,27.316781,27.355497,27.335876
8/9/2019 10:50:01.998,27.329008,27.361004,27.305454,27.325304
8/9/2019 10:55:01.249,27.27572,27.432503,27.341515,27.327402
8/9/2019 11:00:01.481,27.318223,27.303307,27.383886,27.311519
8/9/2019 11:05:00.947,27.311863,27.16267,27.26741,27.320518
8/9/2019 11:10:00.871,27.259854,27.392082,27.316649,27.289145
8/9/2019 11:15:00.907,27.303291,27.431356,27.335434,27.31147
8/9/2019 11:20:01.625,27.334598,27.476366,27.302848,27.329631
8/9/2019 11:25:01.119,27.310716,27.342367,27.367446,27.270065
8/9/2019 11:30:01.359,27.29516,27.180159,27.231054,27.333319
8/9/2019 11:35:01.566,27.32001,27.25156,27.38982,27.292685
8/9/2019 11:40:01.715,27.334286,27.422029,27.285981,27.310158
8/9/2019 11:45:00.922,27.320305,27.338942,27.318846,27.30193
8/9/2019 11:50:01.464,27.315994,27.242544,27.365922,27.328648
8/9/2019 11:55:01.655,27.309896,27.46881,27.32832,27.257002
8/9/2019 12:00:00.794,27.318075,27.309913,27.320403,27.284277
8/9/2019 12:05:01.142,27.298783,27.246429,27.334778,27.317715
8/9/2019 12:10:01.171,27.282719,27.318797,27.302881,27.333483
8/9/2019 12:15:00.973,27.298258,27.511574,27.373117,27.340597
8/9/2019 12:20:01.262,27.290604,27.394787,27.306405,27.303258
8/9/2019 12:25:00.883,27.318141,27.329926,27.432716,27.314879
8/9/2019 12:30:00.935,27.32537,27.336614,27.343777,27.2789
8/9/2019 12:35:01.541,27.329631,27.344515,27.368741,27.333745
8/9/2019 12:40:01.267,27.333795,27.456696,27.348268,27.326435
8/9/2019 12:45:00.980,27.315256,27.273606,27.26723,27.321731
8/9/2019 12:50:00.953,27.314994,27.331844,27.277737,27.297275
8/9/2019 12:55:01.834,27.321091,27.340958,27.335417,27.308011
8/9/2019 13:00:01.364,27.333926,27.401032,27.301406,27.294374
8/9/2019 13:05:01.374,27.332287,27.330779,27.40731,27.321108
8/9/2019 13:10:01.296,27.289276,27.34517,27.2968,27.317813
8/9/2019 13:15:01.215,27.295111,27.367495,27.339745,27.342925
8/9/2019 13:20:01.311,27.260509,27.313338,27.314551,27.350891
8/9/2019 13:25:01.682,27.325271,27.313338,27.334237,27.308126
8/9/2019 13:30:01.560,27.34735,27.371068,27.317535,27.28685
8/9/2019 13:35:01.983,27.321698,27.256739,27.367839,27.33009
8/9/2019 13:40:01.423,27.324861,27.379707,27.397852,27.31901
8/9/2019 13:45:00.887,27.320255,27.476005,27.42257,27.300553
8/9/2019 13:50:01.388,27.325976,27.367102,27.276589,27.306946
8/9/2019 13:55:01.200,27.322583,27.410096,27.409391,27.318141
8/9/2019 14:00:01.056,27.283818,27.430356,27.368036,27.297717
8/9/2019 14:05:00.919,27.32096,27.219679,27.376232,27.327877
8/9/2019 14:10:01.947,27.316289,27.420668,27.373478,27.329992
8/9/2019 14:15:00.903,27.318829,27.286998,27.316895,27.3087
8/9/2019 14:20:01.515,27.340892,27.522376,27.315322,27.329418
8/9/2019 14:25:01.547,27.33963,27.347793,27.425487,27.325468
8/9/2019 14:30:01.512,27.333205,27.406441,27.345957,27.337909
8/9/2019 14:35:01.115,27.337024,27.509017,27.405326,27.311748
8/9/2019 14:40:01.094,27.353776,27.438568,27.366479,27.326812
8/9/2019 14:45:00.970,27.36502,27.434781,27.332008,27.362463
8/9/2019 14:50:01.230,27.34876,27.634837,27.319551,27.330992
8/9/2019 14:55:01.703,27.403441,27.550815,27.448747,27.335516
8/9/2019 15:00:01.063,27.395098,27.619659,27.369675,27.34476
8/9/2019 15:05:01.836,27.419882,27.527966,27.411784,27.346826
8/9/2019 15:10:01.698,27.416538,27.580156,27.445108,27.340007
8/9/2019 15:15:00.901,27.413801,27.561453,27.482939,27.355054
8/9/2019 15:20:00.937,27.422701,27.585139,27.454549,27.340105
8/9/2019 15:25:01.246,27.42334,27.554765,27.363758,27.349743
8/9/2019 15:30:01.199,27.423127,27.538243,27.406506,27.362611
8/9/2019 15:35:00.937,27.413391,27.49238,27.374084,27.345055
8/9/2019 15:40:01.385,27.404949,27.507395,27.491561,27.357021
8/9/2019 15:45:00.873,27.411194,27.598284,27.467695,27.318026
8/9/2019 15:50:02.137,27.454615,27.602054,27.437191,27.380952
8/9/2019 15:55:01.063,27.485185,27.603366,27.451566,27.37969
8/9/2019 16:00:01.419,27.51364,27.545701,27.486463,27.407162
8/9/2019 16:05:00.776,27.491446,27.667537,27.42534,27.417407
8/9/2019 16:10:00.983,27.517443,27.588073,27.497904,27.422701
8/9/2019 16:15:01.291,27.50015,27.49238,27.506198,27.40349
8/9/2019 16:20:01.047,27.499396,27.513591,27.475333,27.447239
8/9/2019 16:25:01.432,27.490266,27.631854,27.536129,27.387345
8/9/2019 16:30:00.933,27.520672,27.712056,27.489676,27.410817
8/9/2019 16:35:01.200,27.541816,27.591646,27.584286,27.413571
8/9/2019 16:40:01.781,27.552635,27.637066,27.542062,27.403638
8/9/2019 16:45:01.873,27.53326,27.548012,27.49715,27.423865
8/9/2019 16:50:01.605,27.548275,27.66144,27.518852,27.40136
8/9/2019 16:55:01.547,27.550078,27.600628,27.590384,27.442551
8/9/2019 17:00:01.046,27.570075,27.465269,27.508903,27.450156
8/9/2019 17:05:01.411,27.575173,27.687207,27.573878,27.462728
8/9/2019 17:10:01.639,27.598088,27.852513,27.59876,27.467023
8/9/2019 17:15:01.060,27.560535,27.754919,27.533703,27.460089
8/9/2019 17:20:01.530,27.591662,27.697894,27.58527,27.450107
8/9/2019 17:25:01.076,27.588122,27.788423,27.578074,27.476481
8/9/2019 17:30:01.051,27.59281,27.634181,27.578713,27.458958
8/9/2019 17:35:02.150,27.587646,27.662194,27.601366,27.445075
8/9/2019 17:40:01.500,27.624674,27.742331,27.589548,27.460434
8/9/2019 17:45:00.997,27.631739,27.736741,27.604398,27.481201
8/9/2019 17:50:00.922,27.629215,27.822812,27.595154,27.464007
8/9/2019 17:55:01.279,27.660079,27.573353,27.66898,27.471219
8/9/2019 18:00:00.968,27.639672,27.637541,27.626658,27.509296
8/9/2019 18:05:01.170,27.649327,27.842269,27.664718,27.509886
8/9/2019 18:10:01.761,27.647229,27.905047,27.645901,27.505018
8/9/2019 18:15:01.511,27.663686,27.743527,27.67493,27.505247
8/9/2019 18:20:00.795,27.636197,27.850087,27.639558,27.495265
8/9/2019 18:25:01.639,27.655129,27.733873,27.670717,27.47494
8/9/2019 18:30:01.547,27.661079,27.821943,27.528933,27.496904
8/9/2019 18:35:01.423,27.668226,28.012984,27.62615,27.496642
8/9/2019 18:40:01.357,27.690879,27.668078,27.596481,27.497822
8/9/2019 18:45:01.621,27.686469,27.865216,27.641705,27.490315
8/9/2019 18:50:01.435,27.673701,27.728677,27.593695,27.536407
8/9/2019 18:55:01.788,27.676569,28.016754,27.608873,27.521262
8/9/2019 19:00:01.410,27.676323,27.840203,27.699173,27.499543
8/9/2019 19:05:01.590,27.674291,27.898114,27.626904,27.502412
8/9/2019 19:10:01.512,27.68701,27.765836,27.699697,27.499396
8/9/2019 19:15:01.496,27.694239,27.936879,27.603333,27.5299
8/9/2019 19:20:01.686,27.671373,27.654605,27.701943,27.471449
8/9/2019 19:25:01.277,27.704582,27.936649,27.666685,27.511902
8/9/2019 19:30:01.953,27.694731,27.853087,27.660407,27.501412
8/9/2019 19:35:01.544,27.709204,27.967154,27.674602,27.506919
8/9/2019 19:40:01.252,27.69673,28.069665,27.689682,27.499953
8/9/2019 19:45:01.388,27.717301,27.801241,27.664997,27.505608
8/9/2019 19:50:02.031,27.704467,27.969039,27.610184,27.49356
8/9/2019 19:55:01.147,27.687256,27.588728,27.575009,27.494413
8/9/2019 20:00:00.995,27.698796,27.829532,27.665521,27.498642
8/9/2019 20:05:01.473,27.693255,27.893639,27.613594,27.509116
8/9/2019 20:10:00.901,27.69614,28.029572,27.687437,27.483562
8/9/2019 20:15:00.901,27.685765,28.04057,27.67016,27.483611
8/9/2019 20:20:01.229,27.676536,27.734791,27.7055,27.495937
8/9/2019 20:25:00.764,27.697157,27.920111,27.654146,27.514836
8/9/2019 20:30:01.102,27.668701,27.72058,27.612561,27.480775
8/9/2019 20:35:01.373,27.676208,27.68842,27.678241,27.474153
8/9/2019 20:40:00.905,27.670258,27.90744,27.653752,27.46245
8/9/2019 20:45:00.934,27.685273,27.834204,27.588695,27.512951
8/9/2019 20:50:01.498,27.683486,27.898376,27.641016,27.48389
8/9/2019 20:55:01.513,27.695632,27.927028,27.624773,27.48802
8/9/2019 21:00:01.922,27.683109,27.867462,27.670635,27.517016
8/9/2019 21:05:00.825,27.683568,27.919127,27.670996,27.469383
8/9/2019 21:10:01.343,27.681093,27.985299,27.61484,27.497789
8/9/2019 21:15:01.839,27.675635,27.839089,27.616052,27.489954
8/9/2019 21:20:01.697,27.668423,27.78367,27.526671,27.498265
8/9/2019 21:25:00.844,27.674569,27.734381,27.655867,27.462302
8/9/2019 21:30:01.089,27.666767,27.937485,27.603989,27.466564
8/9/2019 21:35:01.825,27.668308,27.93601,27.617052,27.466892
8/9/2019 21:40:01.951,27.676848,27.799307,27.574337,27.468892
8/9/2019 21:45:01.480,27.674143,27.901539,27.594547,27.474235
8/9/2019 21:50:01.249,27.662473,27.803782,27.638197,27.459254
8/9/2019 21:55:00.990,27.640869,27.606644,27.541521,27.43801
8/9/2019 22:00:00.822,27.670996,27.840941,27.607381,27.456041
8/9/2019 22:05:00.811,27.690223,27.877903,27.615364,27.460663
8/9/2019 22:10:00.825,27.660538,27.929405,27.621314,27.481529
8/9/2019 22:15:01.269,27.68447,27.824992,27.655965,27.449583
8/9/2019 22:20:01.348,27.670668,27.852579,27.520819,27.450009
8/9/2019 22:25:00.874,27.650687,27.753936,27.549274,27.43406
8/9/2019 22:30:01.235,27.654523,27.799569,27.632231,27.423455
8/9/2019 22:35:02.015,27.635574,27.75069,27.514066,27.432257
8/9/2019 22:40:00.922,27.665882,27.681077,27.624019,27.428356
8/9/2019 22:45:01.198,27.653425,27.725513,27.654572,27.431208
8/9/2019 22:50:01.948,27.683503,27.829303,27.587499,27.420013
8/9/2019 22:55:01.385,27.668521,27.798963,27.679782,27.419406
8/9/2019 23:00:01.545,27.633509,27.784637,27.538948,27.441469
8/9/2019 23:05:01.571,27.659047,27.827631,27.511771,27.439305
